id,text,polarity,polarity_confidence,subjectivity,subjectivity_confidence;
924355430289113088,"This is a new iPhone SE (got a replacement phone 3 days ago) with iOS 11.0.3. Problem occurs with Apple Podcasts, @ OvercastFM and others.",neutral,0.3634456694126129,objective,0.9999999999999944
924354275496660994,"so my mom switch our cell service. she got the new iPhone 8 and I just kept my old phone. I had to unlock my current phone but I just popped in the new sim card, type in unlock code and I'm good to go. Easy peasy.",positive,0.4035439193248749,subjective,1.0
924354256777498624,"25 Android and iPhone Apps to Add a Second Phone Number for Business Only Calls https://www.bing.com/cr?IG=ADB110B97AA84EE1951DA9FC070C623E&CID=01262827E9456DE51606230EE8436C8C&rd=1&h=HRa2QwB5oo8vzWS8DAWwtJwxgkpD0RMToQ7NoWDnE0w&v=1&r=https%3a%2f%2fsmallbiztrends.com%2f2017%2f10%2fsecond-phone-number-apps.html&p=DevEx,5017.1 … # NewsSuitehttp://bit.ly/newssuiteapp",neutral,0.9847632050514221,objective,0.9999999996401454
924353899947024384,25 Android and iPhone Apps to Add a Second Phone Number for Business Only Calls http://bit.ly/2yUSHD8 # entrepreneurpic.twitter.com/26eVznwl7J,neutral,0.9817523956298828,objective,0.9999999995977131
924353891646496769,25 Android and iPhone Apps to Add a Second Phone Number for Business Only Calls http://bit.ly/2yUSHD8 # entrepreneurpic.twitter.com/BwJWNBHRlb,neutral,0.9830268025398254,objective,0.9999999995977131
924353881341087749,25 Android and iPhone Apps to Add a Second Phone Number for Business Only Calls http://bit.ly/2yUSHD8 # entrepreneurpic.twitter.com/OckfQ2oYsH,neutral,0.9817523956298828,objective,0.9999999995977131
924352161168936962,Anytime a new phone comes out or my contract was about to expire my IPhone starting acting up and became unusable.,positive,0.5290424227714539,objective,0.9931960142060068
924351511542374400,I'm afraid to get the google phone cuz my boyfriend and I FaceTime. Does @ Google have a way for me to FaceTime my bf on his iPhone?,neutral,0.6863020062446594,subjective,1.0
924351489954344960,@ ATTCares if I swap my phone with my sister will they both still work? Both are on att and both are the same iPhone model,negative,0.4067040681838989,subjective,1.0
924351263231311873,"that is why i still hace iphone 6, cause the 6s and 7 were basically the same phone, even the 8, im switching to the x tho",negative,0.6177849769592285,objective,0.9827902437184751
924351122571116544,"If you have an iPhone, you can use some other device to log into your apple avvoubt and tell it to make your phone make noise.",neutral,0.5895113945007324,subjective,1.0
924350522349453312,Glad my phone has consistently and constantly started glitching out since the announcement of the new iPhone,negative,0.5090678334236145,subjective,0.999979301965602
924350270850715650,I have an iPhone SE it is the same size as my old phone with more memory and creativity I needed in a phone,positive,0.47693878412246704,subjective,1.0
924349902095896582,"My iPhone order went through this morning, phone case and screen protector bought. Now enjoying an ice cold patron marg",negative,0.38589102029800415,objective,0.8452041466968753
924347967863185408,Iphone 7... evry photo and video is from my phone...,neutral,0.5702241063117981,objective,0.9977348797478545
924346279475507201,# Upgrading your iPhone? Sell your old phone and let us help pay for your new phone! http://bit.ly/28OULx0,negative,0.5685255527496338,subjective,1.0
924344364259774465,Gave my Brother my iPhone 6 in May and he came to visit today and I saw that he smashed the whole screen already my poor phone ffs,neutral,0.5111031532287598,subjective,1.0
924344159917477889,"Ok so I did check it out, and the iPhone 5s is the first 64 bit phone followed by HTC",positive,0.5155011415481567,subjective,1.0
924344059535163393,There's a was to stop that. Do a google search. @ osxdaily is good to follow. At least if your phone is an iPhone and you use Macs.,neutral,0.5004276037216187,subjective,1.0
924342779295293442,25 Android and iPhone Apps to Add a Second Phone Number for Business Only Calls http://ow.ly/Q8Ld50eRUsj,neutral,0.9817523956298828,objective,0.9999996483171536
924342619169271808,My iPhone X better hurry up and come @ Apple. Crap ass 6+ just deleted all my text messages again. Bitch ass phone,negative,0.9878218770027161,objective,0.9999999590174088
924341990778601474,"Hey @ att and @ apple iphone users- Your phones are adding random, unkonwns to your group texts! Careful what you send.",neutral,0.49857452511787415,subjective,1.0
924341337821921281,Upgrading to an iphone 7 plus is great and all until you have to take your head phones out to charge your phone,positive,0.9589520692825317,subjective,1.0
924340966286340097,Pretty sure the iPhone SE is waterproof cuz I just dropped my phone for the second time in my horses water bucket and it's still goin strong,positive,0.5052862763404846,subjective,1.0
924340734248939520,Hey Twitter! I’m back! Got the new iPhone yesterday and thought I’d rejoin the phone Twitter world. # imboring,neutral,0.9680878520011902,subjective,1.0
924340509556072448,My phone is suffering with very slow processing and here it is # Apple’s resolution; # iPhone # iOS11pic.twitter.com/l8xILVLvZ1,negative,0.766708254814148,subjective,1.0
924339096729796609,"Good point. I have an iPhone 5 kicking around I’m hoping will still be supported when Kale needs a phone. (I’m 6sPlus, and its too big)",neutral,0.6073216795921326,subjective,1.0
924338989322199040,Upgraded my phone today and can't believe how big the screen is on the iPhone 7 Plus compared to the 6s feel like I'm on a laptop,negative,0.6493169069290161,subjective,1.0
924338950809976833,25 Android and iPhone Apps to Add a Second Phone Number for Business Only Calls http://ow.ly/mwiW50eRTlc,neutral,0.9817523956298828,objective,0.9999999479658852
924338661126049794,Anyone know how to block unknown callers with no number on iPhone? Without putting my phone on do not disturb and missing texts?,negative,0.9210765361785889,subjective,0.7426455930766583
924338473934434305,25 Android and iPhone Apps to Add a Second Phone Number for Business Only Calls http://bit.ly/2zdQUtz,neutral,0.9817523956298828,objective,0.9999998117912469
924338077589532672,"I woke up the other day to pluck $1,200 down on an iPhone X and just couldn't do it. I pay for my phones upfront. Price tag scared me.",neutral,0.4679172933101654,subjective,1.0
924337187700781057,12 Cool and Multifunctional iPhone Cases # Industrial # Gadgets # phone http://tinyurl.com/m8wzawm pic.twitter.com/OWuCKbom7z,neutral,0.835166335105896,objective,0.9999999999718483
"924336347057451009µ2017-10-28 20:05µ""A new iPhone came out and now my phone is broken"" ""Get an android mine is 3 versions behind and works good still"" ""Ew no IPhone for life""µhttps://twitter.com/hogwartshunter/status/924336347057451009",nan,neutral,0.407149076461792,subjective,0.7952850462814437
924335228407238658,"iPhone and Samsung Phones screen Protector for Just 7,000 on @ ekogadgetspic.twitter.com/VmPzl4UpRc",neutral,0.7041110992431641,objective,0.9994724446504741
924333651256541185,“To look at this as just an ultrasound device is like looking at an iPhone and saying it’s just a phone.” https://trib.al/UEJtYGG,neutral,0.829631507396698,subjective,1.0
924333482100133889,"yes electronics like your iphone require gold, and china produces said phones: make your own conclusions",neutral,0.5642015337944031,subjective,0.999999455247936
924332365224095745,iPhone 8 in a nutshell: -camera is beautiful -sound is so gooood - how tf do I charge my phone and plug it in to the aux at the same time,positive,0.820010244846344,subjective,1.0
924331915867578369,I just upgraded to the iPhone 8+ and holy shit this phone is huge Plus side my selfies and nudes gonna look fabulous on Portrait mode,positive,0.44915637373924255,subjective,1.0
924331135433347072,"In no particular order, the iPhone 7+, the original Pixel and the (smaller) Galaxy S8 might be the best phones for the money right now.",positive,0.6616305112838745,subjective,0.9197491190932702
924330639150800896,iPhone 8 Space Gray is the cleanest color on an iPhone @ Apple has made. Love this phone. So snappy and fast. The camera is unreal.,positive,0.9736403822898865,objective,0.9986436352443593
924330131811860480,"My # spigenmoment is when iPhone 6s with # NeoHybridCarbon case flew over the air, and I picked the phone with no damage, thanks @ SpigenWorld",negative,0.7561323642730713,subjective,1.0
924329713002217488,“To look at this as just an ultrasound device is like looking at an iPhone and saying it’s just a phone.” https://trib.al/UEJtYGG,neutral,0.829631507396698,subjective,1.0
924329703984463874,On Sale Now: # Iphone Tripod-Portable and Adjustable Phone ... – $10.99 – # Mobile # Samsung - http://bit.ly/2yTgJys pic.twitter.com/MPut9M9zM2,neutral,0.9515695571899414,objective,1.0
924329672497946625,“To look at this as just an ultrasound device is like looking at an iPhone and saying it’s just a phone.” https://trib.al/UEJtYGG,neutral,0.829631507396698,subjective,1.0
924329034787340288,4 days left for # iPhoneX All the best # Apple for releasing a #1000$iPhone And a 1.2 lakh phone in India,positive,0.6844001412391663,subjective,1.0
924328272598634496,Went to the Verizon store to buy a usb for my phone and the sales person was trying to get me to buy an iPhone 8,neutral,0.5258148312568665,subjective,1.0
924328128339640320,25 Android and iPhone Apps to Add a Second Phone Number for Business Only Calls http://ift.tt/2gIdMpU,neutral,0.9817523956298828,objective,0.999999998694634
924328104948092928,25 Android and iPhone Apps to Add a Second Phone Number for Business Only Calls – Small… http://mvnoblog.com/25-android-and-iphone-apps-to-add-a-second-phone-number-for-business-only-calls-small-business-trends/ …pic.twitter.com/aXBR3R1OgM,neutral,0.9204354882240295,objective,0.9999999999999856
924327256419389440,"Trying to preorder iPhone X from Apple store, when I put Sprint phone number and PIN it says error connecting to Sprint Server @ sprintcare",neutral,0.635166347026825,subjective,1.0
924327163704238082,Firestorm Phone Case for iPhone and Galaxy https://cartooncomm.com/product/firestorm-phone-case-for-iphone-and-galaxy/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … # warnerbros,neutral,0.9546429514884949,objective,0.9999998749480646
924326720056029184,One month ago I bought Belkin SC+ Invisiglass Ultra iPh7 with my iPhone 8. The phone hasn't dropped and the glass is broken... @ BelkinCares,negative,0.613477349281311,subjective,1.0
924325837989732352,Daily drivers change every few months. Right now Note 8 and iPhone 8 Plus when not using review phones.,neutral,0.5844917297363281,subjective,0.6628929368573558
924325793257410560,Supporting # mobile users get connected and access data and email when changing phones. # MovetoiOS @ Apple # iPhone pic.twitter.com/6x2Dyivs5h,neutral,0.7707355618476868,objective,0.9999999999994338
924323977115217920,i want the iphone x but i have tmobile and they want me to pay off my phone first then pay $200 down for the iphone x? lol,negative,0.5224348902702332,subjective,1.0
924323691462385665,25 Android and iPhone Apps to Add a Second Phone Number for Business Only Calls https://smallbiztrends.com/2017/10/second-phone-number-apps.html … # useful,neutral,0.9919330477714539,objective,0.9999999997940028
924323605604794368,New iPhone is released and my phone starts acting up.,negative,0.5270257592201233,objective,0.9727396406096804
924323159050018816,The worst thing with iPhone scrolling is when the phone thinks you swiped left and it takes you back to the previous page,negative,0.9824138879776001,subjective,1.0
